a,b
-1.4168422022175433,0.7937732147462228
1.141138779183545,-0.2783393595918734
-0.06207102442832241,0.41265414792225513
0.22112698583645993,-2.3658672670692944
-1.0244718693859272,1.2558060644583913
-0.3383751672634679,-1.3360998881240083
2.052338902902254,-0.5375237822636817
-0.30301176394990204,2.3572787312489445
-1.4440279303070152,-0.41859410126297325
-2.597115525445281,1.7812153169530511
-2.7535400778197374,2.4876905217970413
-1.6427644739398062,-0.5987248176257687
0.5244214122703365,-0.7899331643243617
-0.3642250929493821,0.6039592793894475
-0.6372912294673184,-0.14888631559668156
0.08679288041995997,-0.07661620265910271
-1.4835130403640389,-1.2937446044399876
1.7328592352776433,-1.1021443618563385
0.35163685005763146,-1.3638791949537723
0.5851249329549039,-0.4321629371777805
-0.09186219643646745,-1.196886376863962
0.0018530717675356808,1.0982712875547134
0.5950905527495031,-0.9704625327298202
-0.6658067301783895,-2.818356082037565
-0.17614960182340378,-0.3550047409477943
0.01489601213069841,-0.37247858787895516
-0.5477393621422614,-0.5408564902365365
-0.4448008193418471,-0.011812751542468691
-0.31827783749083155,-0.669362466362998
-0.6797197923773464,-1.0503343465729265
-0.48739917484665063,-0.30707849223471273
-0.06446591985505296,-0.4767314657021492
-0.35407494745814017,-0.6395231434925678
-0.7924061339803818,-0.3434617224727072
-0.5446955918069114,-0.6259787746912009
0.20406192213610522,-1.1066228644161715
0.23559409689056215,-0.7797063185559079
0.5622599826075156,-0.5745410443021552
0.3275782211475403,-1.2912176903402577
0.04625696137036735,-0.6375929755430506
-0.3123678777436618,-1.0623605871472024
-0.1427361432622594,-0.13051721930668725
0.40774116467820326,-0.6760286662742617
0.32140863134666764,-0.02384962349534253
0.038380432652268065,-0.16253676843204806
-0.35797568420590276,-0.33673571870186286
0.5573644569899794,-0.22735345007111346
0.3951965601250542,-0.008235611076919308
0.07109103049757054,-0.40177749653828454
0.09489334698903643,-0.8729852024737708
0.2093941251285403,-0.23977100960720832
-0.7593830002904252,-0.9143776338467358
-0.28636668574984014,-0.422779854284982
0.05284440852990811,-0.5570428514653046
0.6276775470866893,0.2996384789524239
0.11017086575361368,-0.5393487360071325
-0.88422877708281,-0.8028691638789133
0.044923894445861055,-0.026941425252070005
0.31894060779007,-0.6444954721980765
0.2598557310107325,-0.44192914039444076
0.5954175620791676,-0.20058310587723055
-0.11601157674392919,-0.3915627144258025
-0.1426581466357283,-0.6959372637581278
-0.3243077693034587,-0.5572642852901548
0.01418419559528782,-0.5994217741189304
0.27973519526298984,-0.05158378945199468
0.2636084830956473,0.09994255818276415
-0.260844406849677,-0.7610192903855426
-0.041383658505216595,-0.12368857324327073
0.3993107435769683,-0.6921297369404125
0.3578518039104641,0.053444730672578114
0.2739918722502082,-0.38844877583211956
0.20852452940684174,0.3300997357285499
0.31955510533560477,-0.061698578706186585
0.3767303270219839,0.007355626729590031
-0.14403733722203338,0.3683282955680996
-0.007116534325455323,-0.651346751690627
-0.7439673685820851,-0.3991425284992884
0.4224069182000752,0.04408957001997363
-0.354210040976185,-0.07621311452421828
0.08707679712786123,-0.4499754181199611
-0.019785703376768535,-0.6262410323686358
