a,b
-0.4972711988667421,1.5583910644357037
0.10776461372627312,-0.9332335093420698
1.882872921856807,0.1683545137753997
-1.06923023550985,0.23098231050127496
-1.5277413487481482,-0.5990040353854005
-1.511618343911545,0.4424764881826797
0.38622832966504056,0.7824764599407228
0.4826509287668453,1.961280658662551
2.0075002249278384,0.7456956489089559
-0.5097017476440397,0.45674362932888674
-0.8909503888920637,0.6361125223276427
0.22352588538229495,-2.3702039658115113
0.0457374977742697,-0.7268788746158965
1.275074343323641,-0.11671371078453668
0.9815565452806522,0.42694634827828215
-1.357761060322341,0.8691330253014694
0.4671191344826014,-0.9110361518866421
-0.5665085023296781,1.1452283214714123
2.3454184498588675,-0.002806624436913814
-0.4773931808366799,-0.6694044371948643
-0.310067263158474,-0.8034393392502743
1.301076424726554,-0.1579853164182082
-0.16646277682159394,0.538196565132814
0.9353130180749814,1.0312494892534887
0.05198186356847895,0.17538726298234422
0.2979697502697091,0.42172224476930864
0.010997342013166017,0.23781919309384958
0.4165258888832517,0.32252566202434946
0.18989145721526549,0.39906668288335245
0.7040514086403914,0.6353861934111917
-0.18408099475474032,-0.24209424937133
0.10291881117223273,0.41902385562677635
0.236729835528647,-0.09610532135646771
0.23236036497741588,0.13050698987489023
0.2235199721581366,0.5365211921666447
0.011129947039233146,0.19184143496598413
0.7143449628337938,0.7227343761613757
0.23791855639705206,0.44687360852327407
-0.15907611138843025,0.07939153205993962
-0.11236219582400259,-0.14076209172792875
0.14582621542391402,-0.3936182471899008
0.3087819334682137,0.5595221159696927
0.1255440966929065,0.1497140360811482
-0.042970606574051495,0.10161151200337484
0.35755838394746264,0.34340006171752036
0.004523749194456278,0.0945392896168699
-0.23436258787071879,0.005130629191246627
0.766741550201097,0.8452406860658375
0.48757763669997123,0.48434651263701833
0.2452399825623229,0.41721318097131344
0.24967644704360356,0.6081188527230145
0.4309995668267341,0.35112435885082677
-0.21029885878317592,0.11628472187504277
0.045186008278310485,0.12317197611681188
0.2669139751481362,0.510492119069805
-0.09854809443507517,0.049654433976104084
-0.028658165128118224,-0.04687749939225789
0.005075394988158288,0.04449636099034208
0.4959879976856212,0.6394195139197925
-0.21315050586929485,-0.027890353870683532
0.8997840706526674,0.575271970467831
0.08495043196722643,0.2682563102280319
-0.1715707965305315,-0.007716922253273639
-0.11216567791184814,-0.21895286147771734
0.3743384918053432,0.3387250290309698
0.2378770320046359,0.4698292092837409
0.2431761581528694,0.598596777768179
-0.10459077925499885,0.07072130462058956
-0.2725547410020689,-0.12866406469968322
0.10622012164727089,0.22953618747530888
0.2560447114367592,0.2419875549651088
0.5570603494635542,0.6197643520940062
-0.06264093675634869,0.27149311163169976
0.35014964928562287,0.16709004584066922
0.12230533961288366,0.17032060624005618
-0.0194512547038235,0.1177387495582432
0.19271058689310172,0.015339267765603237
0.34700714881190287,0.30828602090136886
0.26491352468620005,0.3607384382592791
-0.020611346585540702,0.208084126506341
0.6853908416913645,0.8873442372913023
0.5071789100837479,0.605358310007608
-0.16982733135925157,-0.09053073701137687
0.5725191877507932,0.5757520267343512
0.6167830575816723,0.7032401961156045
0.06921798169617771,0.1074616428851412
-0.10883917407161567,0.4174930892460837
0.23154505593518276,0.2546409546998047
0.21960542224678525,0.37910438595055235
0.4253549645343432,0.8671756615824268
1.1141873610768225,1.2728389033097776
-0.29951752966442163,0.1281285163655759
0.7937659006316449,0.899545213682021
0.17414684626242805,0.21594640094885192
0.010650676156660044,0.31457991322557055
0.10808791095889608,0.2324788147037013
0.012466905272380063,-0.05219326707296691
0.48429633199386746,0.8584679677486542
-0.33043375677543735,0.10946120188002756
-0.009969412257979204,-0.006772018457183926
0.020384968417820837,-0.02295809919349059
0.10428360373984978,0.2584146057111012
-0.29811771831650913,0.08418534139428546
0.5662242309560386,1.0934236819677132
0.3693434985219206,0.9453486308139989
0.1352934716665333,0.6456377488044052
0.20102905463958687,0.299137421146678
0.2600870441357544,0.5099406344295891
0.8001548915544885,1.2120413681507944
0.3729782058311544,0.48766741652276596
0.7052879607944085,0.8835251541676371
0.16241903784833628,0.7029380901240606
0.7827570369346046,0.7768217247714668
0.42878838408067543,1.0152790245871088
0.17647923243772917,0.19080754086581897
0.4487490825012759,0.6289968068000888
0.23330507005719767,0.3061568740463342
-0.012023451286021392,0.20207484506787068
0.8645108281936325,1.0276216302316872
0.3443134017889019,0.5137819423246838
-0.26058454154551935,0.5236187105039517
0.30735483955880033,0.45974553044639926
0.14633242554419307,-0.007721954844001733
0.10505119855673298,0.5178989191795729
-0.017050167327537114,0.459106093882279
0.6642830173330614,0.9806220012704372
0.16194992646727385,0.2867717772526155
0.5268515214115983,0.7567356165536783
0.39347671789783206,0.6301640012503423
0.37452845329507756,0.3886322823774256
0.7567076331722584,1.0098402557013304
0.5236515807328647,0.817800843288613
-0.008812324814975236,0.474748984381567
0.0987089219842435,0.3045780213620481
-0.37222945060842716,0.24709986279512502
0.16895192908101866,0.508167079010675
0.31615606768499876,0.6987150931375772
-0.2728554599856967,-0.20295448349001174
0.35061706350261235,0.6723346799558982
0.09793362158544855,0.3105865090221597
-0.17450887167115384,-0.1303914804494076
0.3279791136485406,0.6062401786788254
-0.11058366788699034,-0.05155646836348982
-0.01961823026496276,0.33592031172604486
0.11378277132437722,0.34634345719273396
0.13471879704902165,0.517373724561474
0.13873950165214374,0.45492173537908853
0.0795574282385987,0.2614751085593091
-0.07581202658037134,0.1389253896950905
-0.4949762833555442,-0.05486313448317043
-0.4432490608067474,-0.14296189518499425
0.426146050659337,0.35752882880244624
0.20669523470583703,0.8180373663405052
-0.2874886552345203,-0.17115664863979918
-0.0366629182384818,0.2755363103857646
0.4838239826981622,0.34941908417409984
-0.26119756928318316,0.1470273779511015
0.19424280762566654,0.4462865248782083
-0.5058020848613258,-0.48297651767263483
-0.19823987200899043,0.3111423930547411
-0.12098940027652108,0.02215741417314704
-0.10219240604372296,0.4159611665916847
-0.165327594219925,0.11093519877729968
0.3169457891127081,0.6085989519602504
0.0455520862655792,0.12306992803401326
0.32444214405457017,0.7942923887364826
0.2601537496338728,0.43204544681378976
-0.30914201144907705,-0.20481656234859155
-0.5921939400660631,-0.39449003949861283
-0.6717141533880244,-0.37199133248814
-0.2249439405383476,-0.042796063519950994
-0.1512772170743798,-0.33324159983097595
0.4389679129245682,0.25826739652611813
0.021261865849412975,0.10617870722570365
-0.46395538890974514,-0.2323278859275219
0.37072806764270516,0.007121735411634356
-0.18208695068747968,-0.17232806469835174
-0.05983352069109958,-0.13188226952774207
-0.1744673989478218,-0.41422728330443104
-0.6768694546249451,-0.6577530986576341
0.009584627546851646,-0.0691985891143678
-0.18760779211294243,-0.21416743240413466
-0.14840460693550964,-0.3463439827383228
0.15244405406017483,0.24951328036774745
0.06683792840385132,-0.015210813024782777
-0.3792261057687094,-0.2489086820789224
-0.11082060139357386,0.12308627953139527
-0.22048388749077102,-0.31389689813775257
-0.32402326367477613,-0.29819202767404385
-0.26129973553602737,-0.4060362772883469
-0.3383644854534609,-0.2773158606919606
-0.24387053267625514,-0.3436562263843673
-0.017240529846056285,0.10937203247274375
0.1717009243883494,-0.022648047675241118
0.6040873779727447,0.25697471415748946
0.1384798661340708,-0.05062231455958942
-0.11888002410637014,0.3019791640330854
0.16185437728371121,0.13779028517934763
-0.5203808095054265,-0.15088743430565715
-0.013750219067964073,-0.2642455999802475
-0.8006452897092966,-0.6845962228901499
0.186247857829253,0.1793684427561727
0.013532928871139008,0.07109028699887872
-0.5002932184071137,-0.6006305630041928
-0.06002875503942711,-0.35702299021141254
0.0778029067249224,-0.0014202123903319652
-0.009231018266733504,-0.08521024889532047
0.5821918072311011,0.5314460958928471
0.19359263173300278,0.09285500593661472
