a,b
0.28673734374306065,-0.45681235330840664
-1.6142257948126306,-0.9486359556396199
-2.2739767174887247,-0.6516931678832949
-0.5922280649426662,1.0898986524890866
0.48303678566985675,0.7922313377716873
0.14370562918627164,-0.3268905927776771
-2.0618777862918267,-0.5263442682581484
-0.3788673160919913,-0.3266208897871442
-1.0443501513946338,-2.338225226889054
-0.46795611615293686,-1.775787893569552
-1.9440199636347688,0.05496365004851792
-0.36084157419065377,2.5059275525234166
-0.8456239423499313,1.39292546193243
-0.39350606505857944,-0.3222588768813967
-0.1284122745311417,0.17428861280989988
1.699103414937255,-0.18911690823205907
-0.2051021602905426,-0.31294433043184805
-1.3532360544327355,-0.25638676614442346
0.07856894244997996,-0.9515396986606415
-0.9126482089875431,-1.782890524809057
0.28770700443093516,0.2519610190589758
0.7209504524817903,0.9443963047357762
2.5423703128586497,-0.15343081303724432
1.2146640425948778,-1.5242384721284117
-0.31096526605723507,0.1293792379594743
0.41603530489164114,-0.11882107841471358
-0.37181042909116374,-0.3628684686748771
-0.15082606027076773,-0.5922733145455775
-0.7194594158402888,-1.1510462357532827
0.20721803316118625,0.1182859501158377
0.2126830729742744,0.526515527305452
0.2412894542565467,-0.009264482093919835
-0.07633767779244695,-0.08207307569136302
0.1577499634304706,-0.22449853055859165
-0.026725885361057376,-0.041777089925422506
0.1777069978170408,0.4435504378461242
0.27616621002022995,-0.654433433189005
0.5907141838653989,-0.2807043237268118
-0.04369041757199435,-0.42545288935540904
-0.19963317782787776,0.08845425321040778
0.3855445255357404,-0.33334073859029856
-0.08931622155664276,-0.5828362300606099
0.6113094361681826,-0.4100417910125251
-0.3668024197831323,-0.9748874204923348
-0.02155591257877859,-0.4458603298487586
0.03854032308562505,-0.6625221808165217
0.5159163846957953,0.3066578499491199
-0.3397134016654626,-0.555796540059717
-0.14326082042494115,-0.38634465879296936
0.03773220300811349,0.2978048975028945
-0.047598180330671855,-0.1938747401186391
0.2704381716076989,-0.5577691129516017
-0.2668215578848615,0.031954702198583707
0.2635334282714342,-0.03703623009962681
-0.10673497170522966,-0.1749494517878412
0.23976514009136088,-0.16533201458388283
0.1789931257136403,0.008759268963517058
0.7007636806251392,-0.23591262657184262
0.572787381729047,-0.4607911205222106
0.5345407524960737,0.22298427411848087
-0.5847434563830376,-0.4394880813441102
0.17331431972222264,-0.29284374384178685
0.42363521583733743,-0.3919965150002547
0.571854500669172,-0.09167318073406569
0.2655045380360435,0.08967375823647605
-0.26216710763668555,0.014645634141446845
0.12343549520126157,0.042325438958143335
-0.3542516867828913,-0.3485641086327518
0.3256791285924892,-0.37566076490624223
0.4895230856913606,-0.07890964693331513
0.14110282270878566,0.1192268144406746
-0.016822855701260103,-0.5995404037484413
0.3652014556816737,0.013020708863483443
0.5200989853638294,-0.40899302342455135
-0.025127951192056658,-0.22886168485229264
0.7765163513183241,0.07120099146243689
0.47124031808554345,-0.9080583923041833
-0.09206539596544536,-0.5552876693840949
0.44034482865712243,0.18127258261830018
0.5634202028287185,-0.46500706818405646
-0.008500989090420241,-0.304473881286532
0.2513095757934448,0.3498906446375961
0.10937069075982267,0.0856851580769557
0.5842404149533683,-0.3590014003028732
-0.4844293270950331,-0.5282850017168887
0.007513253132107572,-0.1198277952690222
0.30866879191637975,-0.3428661981462303
0.20268231199700565,-0.18738576218089512
0.004151849590099732,-0.5170958798962724
0.17921477006753228,-0.24566823650027947
0.5689561515676537,-0.1110511159599425
-0.1406927031773576,-0.7548434578745121
0.17622579982331807,-0.6013727377928972
-0.1275835201717622,-0.225674843898098
-0.10590005071505112,-0.556143321510282
-0.26495732623150037,-0.3717235645478202
0.06754314807600315,0.32428805716564657
0.13448139182974783,-0.8032914437894045
0.9399002893411113,0.116212545670559
0.33801056729552165,-0.38689341617244105
-0.2504966031714918,-0.20546069812724133
0.07517868119653082,-0.2038077256788317
-0.04622774285632139,0.11912843708557813
0.5756416142207477,0.07696041392226469
0.312694369094313,-0.3535020890654221
-0.03483048079356518,-0.3001206495219921
0.2493686941453475,0.21783348868248276
0.14837405036362877,-0.01751449942865818
-0.05258756965141906,-0.04827295338011539
0.3618878648205174,0.11492322371222172
0.18242882730010268,-0.8312008090608926
0.4928886754521443,-0.01626461356854464
-0.08867913767225483,0.3429643670152579
-0.38585131560891867,-0.42172679575258465
-0.3344883560715498,-0.07757204614148537
-0.48568429222124904,0.03865229570062856
0.2842248340934251,-0.6709121931941568
-0.4087951114730315,-0.7032159973369678
-0.19893492291619197,-0.23386678243582099
-0.38435086916585487,-0.050549855586555864
0.00556556175340135,-0.3733420290283447
0.08592482543439688,-0.14552933504632024
-0.0829436969299274,-0.2760402676348338
0.3178223401229333,-0.6872609388040609
0.45314951325742464,-0.29787627339070677
0.12897115652861918,-0.055267491641296795
-0.34987475503476323,-0.22043124269517145
-0.17494513087675995,-0.3314788996211966
0.027822000499991284,-0.42174161713238567
0.13427339160702928,-0.5241871156821034
0.3386275470553108,-0.10904235538424473
0.5546287557826748,-0.17498629132082263
0.3509373204932432,0.007390621103592732
-0.19859381632567014,-0.5752697837692713
0.017853831774328463,-0.30728947654688776
-0.40750998944245553,-0.6673097000707078
0.45463193491735543,-0.8731115529996817
-0.015001738328599606,-0.187067995501612
0.39480022918692037,-0.349204880622135
0.0780551066113078,-0.006588860412445441
0.029575193758271154,-0.03731768125931917
0.10720490348419537,-0.1589718404854372
0.11926833779615029,0.2915415840175008
0.778394696721565,0.28010013176860415
0.536920186914492,-0.5369399231049984
0.512083386815798,-0.6955690628209961
0.06666333721337635,-0.2415951539906797
0.3565145832052893,0.03179639569903564
0.07156993391028914,-0.10334731617804643
-0.0030021810889324374,-0.17356556135003867
0.31611491851033613,-0.14671361258697618
0.2118957146497447,0.31090611333194107
-0.04270076830074673,-0.19836266420871362
0.36016166266224514,-0.5615301687964769
-0.05464466781862998,-0.5453003670399752
0.40957442377715236,0.2710954886649365
0.236212041356488,-0.20672098428984065
0.2865726894996745,-0.2693213867727913
0.6128001379171053,0.09554249457616054
0.04640456276279323,-0.4688941538080832
0.4105336493184065,-0.046211927068606856
0.09377030875994513,0.17734878150231284
0.5415190838091861,-0.3171132429720538
-0.1608180118006269,-0.35159736957068755
0.4153180226500613,0.23221967773446714
0.3240969668334063,-0.14646642088259337
